step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.04,0.0008333333333333334,0.0,0.005713045500334204,0.04,0.0
48,0.0,0.0008163265306122449,0.0,0.005655676106347355,0.04,0.0
49,0.0,0.0008,0.0,0.005600000000000001,0.04,0.0
50,0.0,0.000784313725490196,0.0,0.00554593553871802,0.04,0.0
51,0.0,0.0007692307692307692,0.0,0.005493406483494499,0.04,0.0
52,0.0,0.0007547169811320754,0.0,0.005442341547870173,0.04,0.0
53,0.0,0.0007407407407407407,0.0,0.0053926739920596425,0.04,0.0
54,0.0,0.0007272727272727273,0.0,0.00534434125698148,0.04,0.0
55,0.0,0.0007142857142857143,0.0,0.005297284633639759,0.04,0.0
56,0.0,0.0007017543859649123,0.0,0.0052514489638932505,0.04,0.0
57,0.0,0.0006896551724137932,0.0,0.005206782369152242,0.04,0.0
58,0.0,0.0006779661016949153,0.0,0.005163236003975532,0.04,0.0
59,0.0,0.0006666666666666666,0.0,0.005120763831912405,0.04,0.0
60,0.0,0.0006557377049180328,0.0,0.005079322421255628,0.04,0.0
61,0.0,0.0006451612903225806,0.0,0.005038870758649454,0.04,0.0
62,0.0,0.0006349206349206349,0.0,0.0049993700787376565,0.04,0.0
63,0.0,0.000625,0.0,0.0049607837082461075,0.04,0.0
64,0.0,0.0006153846153846154,0.0,0.004923076923076924,0.04,0.0
65,0.0,0.0006060606060606061,0.0,0.004886216817150638,0.04,0.0
66,0.0,0.0005970149253731343,0.0,0.004850172181872216,0.04,0.0
67,0.0,0.0005882352941176471,0.0,0.004814913395219087,0.04,0.0
68,0.0,0.0005797101449275362,0.0,0.004780412319556709,0.04,0.0
69,0.0,0.0005714285714285715,0.0,0.0047466422073817564,0.04,0.0
70,0.0,0.0005633802816901409,0.0,0.004713577614276481,0.04,0.0
71,0.0,0.0005555555555555556,0.0,0.004681194318431311,0.04,0.0
72,0.0,0.000547945205479452,0.0,0.004649469246158121,0.04,0.0
73,0.0,0.0005405405405405405,0.0,0.004618380402874342,0.04,0.0
74,0.0,0.0005333333333333334,0.0,0.0045879068090894015,0.04,0.0
75,0.0,0.0005263157894736842,0.0,0.004558028440970729,0.04,0.0
76,0.0,0.0005194805194805195,0.0,0.004528726175107194,0.04,0.0
77,0.0,0.0005128205128205128,0.0,0.004499981737124164,0.04,0.0
78,0.0,0.0005063291139240507,0.0,0.004471777653836884,0.04,0.0
79,0.0,0.0005,0.0,0.004444097208657794,0.04,0.0
80,0.0,0.0004938271604938272,0.0,0.004416924399999584,0.04,0.0
